mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_std_0,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,label
-226.41585,96.86575,-6.8321195,16.607277,-6.3363714,-6.3519187,2.8681498,-2.7630277,-5.498963,9.932846,-2.0053961,-0.4348908,3.2978458,151.56424,47.23928,29.324423,17.327068,21.934383,19.058401,15.502766,17.012419,16.102549,6.6620936,8.84976,6.545031,4.967731,-0.5069803,-0.7930387,0.14401712,-0.573699,-0.043346345,-0.12063378,0.008482054,0.3360713,0.2853097,-0.012746282,0.29194498,0.28612345,0.011832893,28.874498,8.863246,5.740167,3.1939561,4.1874223,3.9815078,3.6116722,2.7896326,2.8235,1.4836129,1.8506567,1.0074782,0.91872984,lewo
-224.33307,101.18013,-12.545001,19.941204,-7.691864,-3.3650596,0.39746284,-2.352853,-1.3413932,7.9247065,-1.555441,-0.4391023,2.9510343,143.07372,41.443863,25.51841,20.489864,21.043344,15.186875,14.950684,16.846395,11.880226,7.158666,9.483899,7.3770084,6.516664,-2.990751,-3.2223544,1.1743736,-1.6451839,-1.7041676,1.185765,-0.3851104,1.1201849,0.8270435,-0.119404495,1.0231619,0.43819743,0.37295794,22.843391,6.0357122,3.3841193,3.554557,4.4765806,1.8866559,3.5573032,1.8810805,1.288109,1.6671519,1.609245,1.2246768,1.154314,lewo
-224.9309,105.31798,-15.346254,13.948603,-4.4911346,-6.6227083,0.051353455,-4.815105,-5.3254046,12.65138,-1.9464828,-2.5537462,3.4713895,129.74759,38.85857,26.518143,24.762987,23.549294,17.246586,10.867979,17.620317,13.809853,7.417998,9.101539,8.236206,6.432586,-4.853485,-2.0547867,1.5885682,-2.5406475,-1.0898345,1.1716845,-0.81609803,1.0782337,1.2238934,-0.22142099,0.8464586,0.66193247,0.38337857,18.754938,7.3687587,3.9988136,4.151044,4.9658246,1.8445724,2.7913008,2.7945726,1.6395516,1.4158821,1.6048845,1.5222659,1.3160348,lewo
-201.16708,106.59538,-20.83878,17.717865,-9.205136,-10.925445,-4.0671854,-7.5284934,-2.1773324,11.663408,-7.397088,0.9020702,4.67328,149.57175,39.104435,28.611115,22.668709,21.453806,17.886608,14.893734,19.394161,11.34393,7.9572043,11.10069,3.9353864,6.5586953,-5.657214,-3.5579028,1.7651374,-1.5543944,-0.10146323,1.4519569,-0.5531837,1.4497535,0.5583554,-0.20332918,0.96584463,-0.011594787,0.26640242,20.716324,7.5533657,3.2709246,2.8780077,4.270455,2.1675901,3.6092699,2.2261417,1.6503367,1.3483977,1.6812887,0.8317893,1.22126,lewo
-239.40102,99.083954,-9.43251,21.885145,-3.7476857,-8.923673,-0.6835803,-2.9741793,-2.9811478,11.416426,-4.7716465,2.220946,6.014209,145.96776,42.347256,29.842,20.779453,19.349432,18.626167,12.821775,16.260454,13.264716,4.813937,10.937697,6.6916137,6.007885,-3.3717885,-2.5291777,0.57501227,-0.58494014,-0.5793021,0.54915226,-0.06372404,0.5303932,0.5295657,-0.238642,0.59323347,0.6513034,0.13224325,24.283909,7.0603085,5.279367,3.6606002,4.1161494,2.672327,2.9573271,3.0142975,2.0514965,0.7333009,1.559753,0.976065,1.0763416,lewo
-161.25891,122.20942,-28.22518,30.213272,-2.0647168,-15.873505,-4.8183703,-9.440865,-4.3505645,4.7786226,-9.773745,-3.7752845,1.8243523,117.87809,34.012295,25.000984,30.485018,24.207151,15.677444,15.961855,17.02752,9.62018,9.5962925,10.740917,6.6262345,10.0089035,-0.8320177,0.19519159,-0.17237261,-0.073008716,-0.07671526,0.5244312,0.37048376,-0.4395563,0.6305914,-0.18446864,0.08514625,0.03354738,-0.7344107,22.578548,8.617742,4.737256,5.8449235,4.7048535,3.394056,3.3152204,3.0162966,1.8575506,1.7267172,2.2883224,1.2816504,1.0496448,lewo
-212.85664,112.43496,-5.1113954,10.142513,-14.359499,-4.8364587,1.9681222,2.7417026,-5.768452,9.226208,1.6727798,-2.6970606,4.9462943,138.31421,49.283504,23.81551,16.265934,22.091928,17.2053,13.607785,15.806879,14.319859,6.7153163,5.0861454,8.312322,9.64283,-8.5845175,-0.23048311,2.249741,-1.1893334,-0.98575175,0.40684885,1.1800655,1.8084865,0.25120193,-0.6297804,0.19585863,0.103559,0.8263434,31.173351,9.354714,6.030128,3.8827083,4.605906,3.1375232,3.6996129,4.107872,2.7889125,1.0951478,0.98692816,1.8352311,2.2292035,lewo
-243.58913,94.90121,-14.061367,15.396645,-3.4724612,-5.350082,-1.8219712,-0.889567,-4.88614,10.462452,2.1372662,-0.73162365,3.3914158,146.85066,40.949368,26.62456,19.461933,21.045254,19.055561,13.572541,13.240397,14.386144,6.171994,6.1715565,8.919127,7.366543,2.336984,0.38963395,-0.93817383,0.17859216,0.3459943,0.19183356,-0.66378754,-0.52100676,0.046845794,-0.04664159,-0.001475513,-0.28748488,-0.18681107,29.843164,8.471112,5.335169,4.4150734,4.7266397,3.7190597,3.1079087,2.9961998,2.622329,1.3529748,1.4497741,1.9862689,1.4980917,lewo
-254.40092,99.46739,-12.870525,13.617449,-4.0065327,-5.3030605,-1.0661519,-1.4421706,-2.1195805,11.536699,-0.40980047,0.64842814,2.033402,140.90787,47.600563,27.385525,19.66416,19.120157,15.7816105,10.581544,16.05817,12.902101,6.6622653,6.478823,7.6828375,6.355018,0.4355302,0.11454761,-0.04212831,0.4808352,0.15908477,-0.00037169456,0.22416756,-0.06452449,-0.23162982,-0.19703847,-0.14924577,-0.23559263,-0.1632685,27.428461,9.803856,5.63204,4.5921116,4.0771055,3.1326187,2.3442886,3.5726116,2.5225194,1.0846099,1.4431945,1.7515372,1.063753,lewo
-238.48418,93.16815,-1.1612183,17.26519,-12.221714,-2.590631,-1.5071636,1.4716578,4.4346476,6.5025907,-3.2882056,4.1178226,3.3508153,136.35031,47.3771,17.32019,20.4021,24.047173,22.158535,15.056929,12.766112,7.8084364,6.932619,9.274699,7.2871857,5.7969437,-1.1433821,-0.9831019,-0.07479862,0.13472049,-0.19695514,0.6437084,0.08712913,-0.2714151,0.16487001,0.031349823,-0.14295499,0.21837991,0.22434464,26.88618,10.216333,3.6429245,3.887374,6.7441244,4.8508515,2.9818628,2.7081058,1.5280302,1.4201034,1.8485546,1.7137461,0.9596105,lewo
-245.24457,102.57234,-12.374557,13.968125,-6.002196,-3.9185429,3.7284296,-0.5868504,-3.4069142,9.399352,-0.47067863,0.12650454,1.5728251,143.99432,52.623966,32.72178,20.74502,17.73284,15.581202,12.524678,18.377232,13.888973,7.838116,9.434311,6.371881,5.9836597,2.678838,1.1490281,-0.80471516,0.75661194,0.2825089,-0.4682026,-0.303126,-0.6651955,-0.3884526,0.18269533,-0.27973273,-0.25330663,-0.14093022,28.785864,11.766097,7.001314,4.8740315,3.7360373,3.383259,2.6823573,4.205464,2.8438604,1.5606605,2.1840122,1.680467,1.2609787,lewo
-257.9859,97.34045,-7.3134794,10.634487,-5.7236013,-4.560284,4.410447,1.8387891,-5.4704604,9.403206,4.859851,2.0038173,1.8448389,129.4974,54.420967,29.523623,12.635985,18.704756,17.054743,10.754502,14.824916,15.806876,9.818413,5.51291,6.7266254,6.2264285,2.1375449,0.8922926,-0.25966662,-0.14475456,0.3492301,0.06823766,-0.26384595,-0.41029927,-0.33162838,-0.18863085,-0.19945218,-0.2320036,-0.26043725,25.716951,10.678244,6.5861254,2.5720627,3.79394,3.219516,2.2974641,3.573348,3.2123353,2.404042,0.9439101,1.653953,1.3243967,lewo
-236.52045,105.15445,-13.428919,17.6392,-3.9495568,-3.3013334,3.632754,1.894606,-5.897719,11.304026,0.7849969,-0.8826437,3.670346,136.34694,50.873207,36.14178,18.993298,23.659023,19.94973,15.034619,15.011963,17.0363,5.208554,7.844175,6.301056,7.9593687,-0.6998925,0.6338608,-0.87388337,0.0565269,1.2270375,-0.48412228,-0.4454881,-0.25354373,-0.093531966,0.16258201,-0.20080425,0.5818547,-0.20250612,26.080479,10.722023,8.088146,4.0408826,5.5443144,4.4141893,3.4954634,3.4545243,3.517455,1.2532605,2.0344782,0.95594984,1.8531016,lewo
-243.17587,97.1114,-11.312457,11.260586,-4.0166574,-4.8881373,0.18787313,3.508082,-1.0279043,6.280921,-0.6872391,0.69318116,-0.34252095,130.23796,49.04155,31.792665,19.726393,23.08933,15.533422,17.500172,14.09044,15.032461,8.315663,7.005406,6.145824,7.593033,0.9431368,-1.2781575,0.14074713,-1.624521,-1.6401054,0.455826,0.5592909,-0.16167451,0.44945335,0.19815639,0.15740061,0.36358017,0.32979202,26.664415,8.229879,6.0423455,3.4284983,4.62147,2.4534156,3.228385,3.1595678,2.5219612,1.8981808,1.2360005,1.0845704,1.2124285,lewo
-243.88474,100.35634,-17.200867,20.649784,2.4630013,-7.6973925,-0.5326036,2.3606708,-3.640779,8.317593,-1.0886993,1.3748604,0.19129664,136.64174,48.04913,32.730366,27.34721,23.13634,18.843567,10.450924,14.266317,11.171738,7.4425383,10.633145,5.6103215,6.453742,-5.2411823,-2.8293066,2.190177,-2.7139883,-1.7385122,1.4025209,-0.07537818,0.22406393,0.885975,0.39424777,1.252641,0.36981404,0.38957664,19.295345,8.609126,3.942298,4.632528,4.705604,1.5347818,2.3882954,2.9383702,1.8464733,1.7025303,1.8263462,1.236446,0.9400937,lewo
-244.39197,102.89439,-13.677087,15.307145,-2.8429756,-8.918722,-1.0575454,1.8721875,-3.1234334,7.019293,-1.3894362,0.9952936,3.7126822,140.21902,46.78933,26.209732,16.581703,24.660915,17.126072,14.494484,14.840635,12.717679,6.2718983,6.704967,6.3952565,5.577603,-0.8109651,-2.4090948,0.8345376,-0.6725218,-1.1642554,0.76340497,0.53158754,0.17567009,0.22934745,0.3448973,0.5834878,0.58852637,0.03280077,26.827408,7.5039296,4.7223067,2.93734,4.897494,2.273953,2.7779627,3.2190492,2.5144918,1.3960727,0.7307478,1.1530828,0.9662315,lewo
-248.33414,106.95888,-8.969507,13.879766,-1.1685171,-0.22088182,-3.1606855,-2.0942864,0.86858237,8.615873,-3.129478,1.6416188,2.6366322,130.83824,46.12544,24.899324,17.92514,20.727718,17.52555,14.438021,14.097681,9.721548,5.8968754,11.357349,5.9644246,8.019329,1.4800348,0.20590445,-0.67546225,-0.053257897,-0.3817299,-0.38028136,-0.084047794,-0.1958157,0.03830742,-0.05605057,-0.05565813,0.20479544,0.2980527,26.644087,9.767479,6.054993,3.5070615,3.9904425,3.5650032,3.4098296,3.3358386,2.1339886,1.4091421,2.53119,1.0473236,1.1238227,lewo
-253.8316,105.12999,-14.659657,20.428259,0.9984567,-7.3141875,-0.43200356,-0.865214,-3.1635756,8.158389,-4.8799667,2.9164546,4.2432895,131.3677,49.164062,31.564095,19.217892,20.129202,17.925156,14.143834,15.257753,12.123458,9.471472,11.069013,7.3850074,6.9823594,0.536772,-0.06125523,-0.3807267,0.28570566,-0.027534887,0.18112427,0.33694798,-0.15228823,-0.18264163,-0.26699942,-0.34578902,0.13773131,-0.14624767,25.085976,9.940852,6.881698,4.4837766,4.1950245,3.0011768,2.554778,3.4217513,2.573203,2.308463,2.6975539,1.5892168,1.258145,lewo
-247.87991,98.1967,-10.482749,15.162941,-0.72266746,-2.2124412,-2.1416447,0.15111887,-1.7731037,8.450478,-1.807759,3.0204616,4.059955,146.63165,47.175507,26.091257,13.113783,24.138584,16.072893,13.898823,13.683814,9.931058,5.2037315,11.875395,4.9457684,7.738401,2.3384945,1.4218105,-0.7242284,0.6741209,0.6491084,-0.20511559,-0.26829383,-0.29506004,-0.18656394,0.026025552,-0.26447237,-0.3242492,-0.36594546,29.259674,10.318091,5.626984,3.2341292,5.3439956,3.314954,2.9822628,3.1773121,2.0724432,1.1214888,2.8582687,1.300481,1.5009874,lewo
-242.05017,99.36093,-10.852196,16.564009,-3.8753085,-3.1818836,-1.4942362,-1.1159935,-2.291026,6.016892,-2.0580788,1.1320485,4.8025427,148.14104,48.55504,27.439724,14.114706,23.14722,17.406376,15.929347,15.597078,12.500564,7.16366,11.774423,6.9428835,7.22659,3.6787312,0.71848655,-1.1457525,0.5536491,-0.16520953,-0.21047243,-0.076820344,-0.6547861,-0.19627523,-0.19804412,-0.28052777,0.2345874,-0.23751053,30.61313,10.671237,6.4477453,3.6039956,4.835861,3.6085117,3.4104116,3.6992335,2.5963156,1.6385608,3.0688217,1.236055,1.5417633,lewo
-241.83282,96.170975,-5.828088,17.660637,-5.54251,-5.3761206,2.8085763,-0.6085019,-0.70136696,9.752069,-2.8374465,1.3611288,4.221847,142.25717,48.828125,21.326126,21.443222,21.212582,18.252514,15.212754,13.557574,9.935543,7.1397557,11.09353,5.4486012,6.7484527,-1.520926,-1.1227958,-0.42730644,0.53397596,0.4170064,0.17301118,-0.05700931,-0.018690407,0.36835858,0.16181631,-0.09002064,0.17799228,-0.057010844,27.323399,10.620156,4.2376,4.583298,4.91091,3.791767,3.632913,2.689015,2.1470275,1.4415475,2.5882702,1.0660964,1.494556,lewo
-253.55888,97.14555,-7.2799463,15.309748,-4.018599,-3.3534899,-0.48127896,3.0913126,-2.1760116,7.065097,-0.7487402,-0.38275284,5.1856256,149.18994,47.490368,27.788933,16.506954,24.527763,12.830712,13.281981,14.91308,11.448517,7.1289153,9.867969,5.7811837,6.1826243,3.2248657,1.2368419,-1.0398438,0.39327675,0.32238215,-0.58975387,-0.39700413,-0.2375398,-0.124306604,0.029820189,-0.32925448,-0.018810574,-0.2787323,31.12146,10.295722,6.7025576,3.9800074,5.297636,3.00258,2.7835314,3.6298788,2.1714814,1.5044122,2.4777,1.1048194,1.110602,lewo
-255.39502,92.85474,-6.7890215,10.780937,-2.301846,1.3526793,2.5579014,2.7817621,0.21348038,6.062354,-1.9480443,2.6174822,1.5277472,143.67311,42.648777,21.077084,19.74364,21.541794,13.413761,16.504633,14.256301,8.71636,4.855252,10.301736,3.9194758,7.2994165,0.8562635,0.9909265,-0.13586377,1.4842547,0.20775372,-0.42280686,-0.80573016,-0.12591535,0.22930294,-0.061730117,-0.6404878,-0.23745623,-0.29778048,29.147467,8.92621,4.422015,5.6659107,4.5744243,2.7778254,4.018605,2.91926,1.8856441,0.77248245,2.7931392,0.92708415,1.5470755,lewo
-252.42883,95.971085,-6.9390144,15.345127,-0.27821493,-3.1944547,3.3016384,3.7038746,-4.5449553,9.526049,2.0635293,-0.6156861,1.5700455,141.99461,46.522717,29.555454,20.441322,21.9195,18.049295,10.940259,14.623844,16.915989,6.6709046,7.21887,8.343459,6.195651,0.9973811,0.86709493,0.5534411,0.30802166,0.2956719,-0.16343755,-0.08520595,-0.016301423,-0.06450386,-0.1510028,-0.21606538,-0.18039773,-0.030331891,27.793526,8.543709,5.9687734,4.7647405,4.7108364,3.5011387,2.4648771,3.2826922,3.4223738,1.6305491,1.7079945,1.797214,1.1989163,lewo
-275.19278,88.652374,-2.4396446,10.287575,-6.0514107,1.0299737,2.3040135,5.0263343,-1.4842113,5.153104,2.5443435,4.9167056,3.0996556,147.80501,43.63243,21.060905,11.265453,18.439087,13.308537,9.552028,12.988303,14.54494,4.3196845,4.773072,5.771994,7.2991323,4.3452783,1.0015813,-0.96327996,-0.04608,-0.15628538,-0.079897635,-0.15446523,-0.7236422,-0.7163253,-0.11174397,-0.12624662,-0.044141933,-0.1618927,33.975845,9.087395,5.2275906,2.4010565,3.7890995,2.529379,2.061204,3.486548,3.3866692,0.90189147,0.5475658,1.2174461,1.7017008,lewo
-267.13953,82.58061,-6.0276113,7.751446,-3.5159383,4.778304,0.75662327,2.8154192,-0.8090702,4.8747325,1.9008478,2.3437588,5.8065557,147.10255,37.73686,20.719889,12.388999,16.997774,13.541557,9.785383,13.102193,11.295378,6.2506776,8.781474,5.485403,4.2899027,6.816787,1.094955,-1.320605,-0.14272296,-0.38764924,-0.3092587,-0.70919096,-0.6604316,-0.14309883,0.16845866,0.18074416,-0.20450929,0.0078315735,37.26987,8.335319,5.2761846,2.726389,3.8325896,2.7407744,2.2978714,3.5025873,2.801225,1.3069391,1.2031217,1.1568455,0.759756,lewo
-275.8307,83.80673,-1.4814072,14.353791,-2.9365683,1.2276784,-0.52554846,1.6466148,-0.49070272,8.713939,-1.3823572,2.845449,5.4168425,154.6336,37.79109,17.232288,12.98902,18.28931,11.856521,12.960382,12.547838,8.967627,6.072548,7.9240437,4.0902276,6.6972623,2.765009,0.82253605,-0.75839573,0.464837,0.23388825,-0.25348616,-0.06931323,-0.6326469,-0.17843157,-0.0119897425,-0.3884817,-0.24470943,0.013960561,33.793682,7.7512035,4.108074,3.350231,3.9879425,2.3019102,2.8078883,3.097127,1.9748216,1.0847589,1.6466407,0.95735705,1.2088152,lewo
-267.88217,88.53345,-4.8921328,11.453372,-4.0758977,2.3331873,1.8845925,1.6104282,-3.3061395,8.344521,3.8337893,4.7484336,4.489893,158.78983,38.01836,23.286495,15.134343,18.552837,12.364,9.274549,14.2181225,13.057768,6.6811733,6.1772857,6.609186,6.910785,5.1283555,0.8718975,-0.45265496,0.50225425,-0.026808932,-0.16614288,-0.13468668,-0.46495134,-0.40965277,0.11348915,-0.02553545,-0.21807167,-0.11091226,38.589806,7.766,5.5557323,3.6456246,4.0047007,2.4897351,1.9355338,3.7841737,2.8566196,1.5489873,1.0601747,1.4539785,1.4321735,lewo
-280.3935,90.75521,-2.1257634,10.225103,-3.8906116,4.1280336,2.6583366,3.5954695,-1.6681656,6.0344286,4.7007065,5.4342313,1.9393401,137.02417,44.504536,21.187239,8.797109,18.27132,11.0182295,7.7372284,12.377504,13.89569,6.4485207,5.8026724,2.4224386,6.14447,2.9427638,0.80134284,-0.842955,-0.117578745,-0.3890054,-0.4163378,-0.22624162,-0.47640365,-0.5681797,-0.20653799,0.037276864,-0.097280115,-0.3568433,30.940498,9.392012,5.0786595,1.7986861,3.823571,2.338595,1.8189186,3.4032736,3.2405643,1.380702,1.0926676,0.3524026,1.7215625,lewo
-269.44153,88.66228,-8.090828,12.640709,-3.617983,1.6872599,0.7035203,-0.5631863,-5.496008,8.862863,1.7486805,0.10451871,3.5256028,142.28369,40.507706,23.049412,14.680559,16.761683,13.672878,9.173107,13.110352,15.115485,6.85735,6.42847,6.357758,5.007815,3.4125547,2.1328628,-1.1274453,0.2858007,0.42515865,-0.51911664,-0.31308222,-0.82793623,-0.6047765,0.05429031,-0.37916887,-0.24452214,-0.18293637,32.01633,8.943057,5.8335137,3.366178,3.8337247,2.8231971,1.7194831,3.5766773,3.3911247,1.3508642,1.3194652,1.573715,1.1986282,lewo
-299.7729,88.78215,-0.77380717,13.737404,0.32757527,1.3155733,4.6559916,3.26522,-3.343503,9.432636,0.1754002,2.3296583,2.6466277,120.34331,46.251938,21.369493,16.329395,14.248262,13.208499,5.575463,15.538424,14.345306,6.68761,8.085175,5.480727,6.3416915,3.73687,0.9428003,-0.86707914,0.06477125,-0.036005646,-0.3473897,-0.0895741,-0.48516205,-0.088930234,0.21618876,-0.11657101,0.23676606,0.27526152,30.203503,10.664022,5.523191,4.060711,3.2682924,2.9490256,1.1831485,4.0253034,2.8254685,1.6924889,1.922429,1.1619247,1.4582614,lewo
-213.95952,103.25104,-8.033478,19.12644,-5.601236,-8.755838,-4.624174,-0.61710864,-1.5469052,5.8920517,-3.6982355,4.4826307,5.0264826,148.27167,44.24443,21.46379,23.54788,21.476267,16.517632,15.828851,12.948618,8.590571,6.384914,11.432191,7.0289497,5.775434,-2.6566226,0.12960082,0.42760706,0.0746995,-0.08934909,-0.03279406,0.40885025,0.3560569,0.20393416,0.1791498,0.2232439,0.007256523,0.03767901,30.462727,9.088681,4.2284994,4.6086917,4.249916,3.6544712,3.0236778,2.4322245,1.8492986,1.5955845,2.7292092,1.3357354,0.9127267,lewo
-473.6461,75.013084,-3.7793026,-0.59140897,-27.11004,1.1975399,-17.955027,0.86125743,-21.52843,-2.6293554,-8.289619,2.0634084,-16.262474,191.57947,57.82291,17.953314,13.093501,29.050371,7.271861,17.676779,10.401598,18.084524,8.949536,9.742288,7.4172945,15.0768585,0.16401853,-0.11630053,0.060976066,0.22591099,0.063762136,0.16205569,0.021758273,-0.13925166,0.04793621,0.07043228,0.19804247,0.23464467,0.038594514,34.32645,11.45577,4.2901726,2.928072,6.04376,1.5288649,3.2748303,2.0512629,3.1651652,2.0716906,1.7352057,1.6303636,2.7315276,lewo
-374.17108,85.26471,-12.566423,18.562527,-36.922207,1.7961347,-10.910841,-10.895482,-15.085137,0.22045138,-8.924252,-2.219865,-15.790395,168.55315,48.73435,28.89575,19.26286,34.93867,10.875674,11.771764,16.343607,13.202739,5.353959,8.572642,5.1985373,13.577088,3.8378143,1.3896083,-0.05809383,0.6089614,0.07105276,0.2924875,-0.09981505,-0.077412836,-0.05152817,0.07495974,-0.076123714,-0.17686251,-0.71456516,43.554863,12.501997,6.7711024,4.019796,10.085057,2.0332913,2.630451,3.60428,3.0947702,0.99248934,1.7530066,0.8466366,3.4563813,lewo
-419.36545,82.78416,-4.759079,2.1691017,-29.379177,2.1409507,-16.27108,-5.885318,-14.961471,-3.3231332,-9.851429,5.0941715,-20.647163,179.81816,55.44341,29.848492,14.8388815,31.979143,9.826938,18.674885,12.361346,13.257362,10.539115,9.678008,6.91641,17.922958,0.09010095,0.6825727,0.80653757,0.9499743,1.1424501,0.48300594,0.04398997,-0.041598637,0.1081578,0.029881231,0.2664331,-0.10401778,-0.048456654,38.26981,13.766533,7.042232,3.5647109,7.4483347,2.1270192,3.7581005,2.3593075,2.7742193,2.6102092,2.5660732,1.373679,3.6362023,lewo
-428.45645,84.2644,-9.321669,2.7311869,-36.59177,1.1613281,-16.3925,-5.2805424,-22.290724,-4.7978454,-14.157302,9.455961,-20.835018,161.63354,65.34107,25.630535,12.811786,26.29535,17.418081,12.866775,12.005176,13.936898,9.213094,12.986923,12.006149,13.4219885,1.6577555,4.0586085,0.8510592,-0.73234224,0.68884254,-0.48472688,-0.02535942,-0.5156315,-0.59280443,-0.29529122,-0.6461355,-0.3046028,-0.472992,33.1487,10.165494,5.531177,1.2814236,6.1901064,3.1136465,2.6285706,2.714528,2.7689075,1.6772234,2.2826204,2.8672497,2.7014601,lewo
-473.6461,75.013084,-3.7793026,-0.59140897,-27.11004,1.1975399,-17.955027,0.86125743,-21.52843,-2.6293554,-8.289619,2.0634084,-16.262474,191.57947,57.82291,17.953314,13.093501,29.050371,7.271861,17.676779,10.401598,18.084524,8.949536,9.742288,7.4172945,15.0768585,0.16401853,-0.11630053,0.060976066,0.22591099,0.063762136,0.16205569,0.021758273,-0.13925166,0.04793621,0.07043228,0.19804247,0.23464467,0.038594514,34.32645,11.45577,4.2901726,2.928072,6.04376,1.5288649,3.2748303,2.0512629,3.1651652,2.0716906,1.7352057,1.6303636,2.7315276,lewo
-374.17108,85.26471,-12.566423,18.562527,-36.922207,1.7961347,-10.910841,-10.895482,-15.085137,0.22045138,-8.924252,-2.219865,-15.790395,168.55315,48.73435,28.89575,19.26286,34.93867,10.875674,11.771764,16.343607,13.202739,5.353959,8.572642,5.1985373,13.577088,3.8378143,1.3896083,-0.05809383,0.6089614,0.07105276,0.2924875,-0.09981505,-0.077412836,-0.05152817,0.07495974,-0.076123714,-0.17686251,-0.71456516,43.554863,12.501997,6.7711024,4.019796,10.085057,2.0332913,2.630451,3.60428,3.0947702,0.99248934,1.7530066,0.8466366,3.4563813,lewo
-419.36545,82.78416,-4.759079,2.1691017,-29.379177,2.1409507,-16.27108,-5.885318,-14.961471,-3.3231332,-9.851429,5.0941715,-20.647163,179.81816,55.44341,29.848492,14.8388815,31.979143,9.826938,18.674885,12.361346,13.257362,10.539115,9.678008,6.91641,17.922958,0.09010095,0.6825727,0.80653757,0.9499743,1.1424501,0.48300594,0.04398997,-0.041598637,0.1081578,0.029881231,0.2664331,-0.10401778,-0.048456654,38.26981,13.766533,7.042232,3.5647109,7.4483347,2.1270192,3.7581005,2.3593075,2.7742193,2.6102092,2.5660732,1.373679,3.6362023,lewo
-428.45645,84.2644,-9.321669,2.7311869,-36.59177,1.1613281,-16.3925,-5.2805424,-22.290724,-4.7978454,-14.157302,9.455961,-20.835018,161.63354,65.34107,25.630535,12.811786,26.29535,17.418081,12.866775,12.005176,13.936898,9.213094,12.986923,12.006149,13.4219885,1.6577555,4.0586085,0.8510592,-0.73234224,0.68884254,-0.48472688,-0.02535942,-0.5156315,-0.59280443,-0.29529122,-0.6461355,-0.3046028,-0.472992,33.1487,10.165494,5.531177,1.2814236,6.1901064,3.1136465,2.6285706,2.714528,2.7689075,1.6772234,2.2826204,2.8672497,2.7014601,lewo
-209.435,102.68875,-16.689531,15.018789,-5.3499994,-2.1446326,-4.4059405,-3.468182,-1.5641763,9.372854,-1.9360449,1.0792426,0.9665762,154.12918,44.202084,25.305346,19.558968,23.173756,15.494493,13.691014,13.981694,14.4663105,6.924456,5.9334393,6.498244,8.918765,0.31697518,1.3905171,1.0881089,-0.5096106,-0.93697405,-0.51466274,0.61053747,1.1937606,0.35752493,-0.40411443,-0.17102668,0.03087598,0.14503978,28.829868,7.7112226,5.566055,3.9756513,3.8584056,2.6600647,3.1359868,3.1638763,3.3123524,1.3214079,1.0268484,1.398313,1.8623506,lewo
-207.08807,97.98503,-15.107427,16.21199,-7.036272,0.1272254,3.0871277,-5.7609396,-2.0496755,7.9674106,-1.8702451,-1.2877195,-2.1011531,144.41866,37.698017,26.955566,17.551908,23.358358,19.64985,13.611266,19.424261,14.252477,7.018791,10.0356045,5.3421345,8.721715,-3.1699958,-0.1926403,0.39670196,-0.2760443,-0.115285456,0.2510963,0.37454903,0.21942234,0.35496405,0.18161908,0.24720578,0.030122507,0.018482976,30.078074,7.4491453,5.339796,3.551828,5.251738,4.2387457,2.4926698,3.6315405,2.7864926,1.826495,2.5543733,1.0064257,1.6596997,lewo
-203.12161,107.61751,-13.755778,21.187067,-4.4095526,-7.9026628,1.9416332,-2.643005,-7.3883486,9.992947,-2.1200233,-5.9400253,2.7676597,128.52364,43.734737,29.89018,26.202541,27.171556,17.895311,13.878611,15.121172,15.595746,6.852105,6.6749334,11.522553,7.59237,5.2167826,2.3027515,0.94125104,-1.1304963,-2.3806658,-0.69016933,0.42284346,0.68412787,0.17862666,-0.09861914,-0.36988086,-0.33299777,0.3356067,19.967188,6.750643,6.267298,5.629481,5.316003,2.866998,3.0240633,3.5666838,3.250416,1.4315207,1.4257203,2.3161407,1.1527764,lewo
